cntry_code,year,proj_r1Gini_SSP1,proj_r1Gini_SSP2,proj_r1Gini_SSP3,proj_r1Gini_SSP4,proj_r1Gini_SSP5,proj_rmultiGini_SSP1,proj_rmultiGini_SSP2,proj_rmultiGini_SSP3,proj_rmultiGini_SSP4,proj_rmultiGini_SSP5,gini_std
SVK,2036,30.106569,35.101059,37.711388,39.991154,31.390646,33.279896,35.839348,36.278553,38.630066,34.876553,13.437358
SVK,2037,30.101896,35.370968,38.134129,40.554535,31.45825,33.432999,36.183964,36.630199,39.13805,35.122597,13.48335
SVK,2038,30.084175,35.639507,38.558578,41.116093,31.509651,33.573387,36.529751,36.983913,39.643826,35.352253,13.531441
SVK,2039,30.053875,35.906658,38.984539,41.676296,31.545891,33.701538,36.876606,37.339462,40.147961,35.566711,13.58167
SVK,2040,30.011492,36.172287,39.411739,42.235512,31.567934,33.817921,37.224297,37.696518,40.650902,35.767014,13.634068
SVK,2041,29.956863,36.436001,39.83987,42.794041,31.575581,33.922237,37.572273,38.054691,41.153015,35.952843,13.688753
SVK,2042,29.88065,36.685963,40.267788,43.351788,31.557089,34.013748,37.918232,38.413082,41.654259,36.123764,13.745051
SVK,2043,29.793243,36.934013,40.696232,43.909279,31.52585,34.094242,38.264362,38.77211,42.155201,36.281986,13.803725
SVK,2044,29.695089,37.180252,41.125061,44.4669,31.482517,34.164173,38.610661,39.131603,42.656303,36.428242,13.864835
SVK,2045,29.586636,37.424591,41.554066,45.024937,31.427679,34.223965,38.957008,39.491306,43.157913,36.563126,13.928433
SVK,2046,29.468109,37.666809,41.983116,45.583725,31.361107,34.273834,39.303059,39.851067,43.660431,36.68634,13.99458
SVK,2047,29.33876,37.899155,42.4151,46.14584,31.277376,34.314442,39.647652,40.211758,44.16502,36.798073,14.062852
SVK,2048,29.199814,38.129494,42.846786,46.708885,31.182705,34.345501,39.991978,40.57209,44.670742,36.898895,14.13373
SVK,2049,29.051619,38.357979,43.278114,47.27317,31.07745,34.367378,40.336143,40.931984,45.177967,36.989201,14.207286
SVK,2050,28.894825,38.584885,43.709072,47.839039,30.962368,34.38073,40.680374,41.291424,45.687115,37.069775,14.283559
SVK,2051,28.835405,38.809311,44.139114,48.406216,30.982803,34.511734,41.023598,41.649746,46.197845,37.312557,14.345343
SVK,2052,28.78005,39.029335,44.572624,48.978008,31.011251,34.642437,41.36618,42.00864,46.711735,37.558174,14.407582
SVK,2053,28.721195,39.246643,45.004696,49.550831,31.038136,34.770348,41.707321,42.365788,47.226887,37.803478,14.471416
SVK,2054,28.659222,39.461452,45.435398,50.125031,31.063963,34.895859,42.047241,42.721272,47.743706,38.049007,14.536904
SVK,2055,28.59441,39.674,45.864777,50.700882,31.089109,35.019264,42.386166,43.075142,48.262539,38.295193,14.604096
SVK,2056,28.527672,39.884449,46.293041,51.278812,31.115414,35.141579,42.724228,43.427666,48.78389,38.54414,14.67294
SVK,2057,28.464252,40.089939,46.724754,51.862072,31.15177,35.264126,43.062153,43.780643,49.309364,38.797424,14.742439
SVK,2058,28.39872,40.293953,47.155533,52.447769,31.188353,35.385269,43.399887,44.132492,49.837803,39.052299,14.813711
SVK,2059,28.331442,40.496826,47.585526,53.03619,31.22562,35.505371,43.737778,44.483387,50.369545,39.309219,14.886807
SVK,2060,28.262566,40.698742,48.014809,53.627499,31.263777,35.624599,44.076027,44.833416,50.904797,39.568439,14.96176
SVK,2061,28.192286,40.899647,48.443485,54.221874,31.30389,35.743095,44.414497,45.182709,51.443771,39.831135,15.0386
SVK,2062,28.11989,41.092312,48.873436,54.820301,31.350212,35.86097,44.752426,45.531651,51.986816,40.097733,15.117308
SVK,2063,28.046375,41.284679,49.303005,55.422073,31.397984,35.978378,45.091389,45.880135,52.533916,40.367146,15.197955
SVK,2064,27.972006,41.477097,49.732319,56.027405,31.447556,36.095581,45.431725,46.228302,53.085342,40.63974,15.280574
SVK,2065,27.896854,41.669704,50.161419,56.636402,31.499046,36.212673,45.773586,46.576214,53.641216,40.915665,15.365182
SVK,2066,27.820232,41.862015,50.590302,57.249088,31.55159,36.328739,46.116356,46.923859,54.201572,41.19381,15.451929
SVK,2067,27.735018,42.041267,51.018909,57.865261,31.599861,36.443069,46.457878,47.270668,54.766029,41.473949,15.54178
SVK,2068,27.649347,42.221233,51.447563,58.485447,31.650377,36.557526,46.801441,47.617523,55.335361,41.757668,15.633741
SVK,2069,27.56336,42.402134,51.876308,59.109795,31.703346,36.672253,47.147259,47.964497,55.909744,42.045208,15.727828
SVK,2070,27.4772,42.584026,52.305164,59.738354,31.75897,36.787369,47.495411,48.3116,56.489243,42.33675,15.824045
SVK,2071,27.390121,42.766373,52.734016,60.371021,31.816282,36.901974,47.845203,48.658707,57.073727,42.631142,15.922512
SVK,2072,27.296591,42.936916,53.161137,61.006226,31.87113,37.015617,48.194565,49.004868,57.66251,42.928375,16.024122
SVK,2073,27.202988,43.108761,53.588459,61.645824,31.92872,37.129696,48.546532,49.351273,58.256626,43.22966,16.127922
SVK,2074,27.109442,43.282131,54.016003,62.289917,31.989267,37.24432,48.901291,49.697945,58.856201,43.535213,16.233923
SVK,2075,27.01605,43.457031,54.443752,62.938538,32.052906,37.359573,49.258869,50.044872,59.461273,43.845161,16.342121
SVK,2076,26.922707,43.633179,54.871628,63.591564,32.119774,37.47533,49.618877,50.391949,60.071697,44.159668,16.452528
SVK,2077,26.828588,43.803848,55.298313,64.247055,32.190247,37.591614,49.980366,50.738678,60.687012,44.478748,16.565231
SVK,2078,26.734722,43.976295,55.725208,64.907204,32.264034,37.70858,50.34486,51.085655,61.307987,44.802448,16.680138
SVK,2079,26.641218,44.150589,56.152309,65,32.341278,37.826332,50.712425,51.432892,61.934727,45.130909,16.797255
SVK,2080,26.548107,44.326851,56.579617,65,32.422073,37.944881,51.083157,51.780373,62.567253,45.464226,16.916571
SVK,2081,26.456118,44.505112,57.007133,65,32.508423,38.065071,51.457088,52.128109,63.205471,45.804741,17.037975
SVK,2082,26.368883,44.685455,57.43504,65,32.606396,38.187149,51.834526,52.476391,63.849342,46.151989,17.160589
SVK,2083,26.282217,44.867905,57.863171,65,32.708275,38.310162,52.215252,52.824944,64.499176,46.504463,17.285379
SVK,2084,26.196135,45.052567,58.291527,65,32.814129,38.434147,52.599354,53.173771,65,46.86227,17.412352
SVK,2085,26.110746,45.239555,58.720112,65,32.924118,38.559181,52.986908,53.522877,65,47.225552,17.541496
SVK,2086,26.030867,45.429222,59.148994,65,33.046623,38.690929,53.37838,53.872341,65,47.604126,17.672058
SVK,2087,25.98251,45.626972,59.579098,65,33.205566,38.8298,53.774822,54.222775,65,47.994877,17.798752
SVK,2088,25.935051,45.827198,60.009491,65,33.369194,38.969921,54.174881,54.573555,65,48.39172,17.927393
SVK,2089,25.888515,46.030033,60.440189,65,33.537609,39.111324,54.578659,54.924709,65,48.7948,18.057987
SVK,2090,25.842943,46.235481,60.871193,65,33.710892,39.25404,54.986172,55.276234,65,49.204193,18.190535
SVK,2091,25.801929,46.444004,61.302563,65,33.895813,39.402248,55.39793,55.628204,65,49.627792,18.324478
SVK,2092,25.782951,46.660374,61.734928,65,34.108994,39.555862,55.814724,55.98098,65,50.062561,18.45603
SVK,2093,25.765078,46.879593,62.16769,65,34.327522,39.710907,56.235489,56.334244,65,50.504189,18.58942
SVK,2094,25.748392,47.101788,62.600872,65,34.551563,39.867455,56.660324,56.688015,65,50.952847,18.724657
SVK,2095,25.73288,47.327011,63.034481,65,34.781147,40.025501,57.089283,57.042301,65,51.408592,18.861744
SVK,2096,25.721481,47.555378,63.468498,65,35.021286,40.188503,57.52248,57.397087,65,51.877296,19.000217
SVK,2097,25.727955,47.787651,63.902565,65,35.283184,40.356049,57.959915,57.752197,65,52.356312,19.137125
SVK,2098,25.735718,48.023209,64.337158,65,35.551033,40.525192,58.401722,58.107944,65,52.84288,19.275822
SVK,2099,25.744801,48.262112,64.772293,65,35.824944,40.695976,58.847969,58.464355,65,53.337143,19.416321
SVK,2100,25.755234,48.504402,65,65,36.105045,40.868416,59.298714,58.82143,65,53.839245,19.558628
ESP,2011,33.605694,33.589996,33.560818,33.55883,33.605183,32.634968,32.615967,32.580204,32.577991,32.634354,10.243258
ESP,2012,32.625969,32.722778,32.851418,32.871441,32.6222,31.979422,31.990358,32.028816,32.031242,31.977404,10.436805
ESP,2013,32.600189,32.812382,33.106655,33.148685,32.593143,32.014999,32.056889,32.173508,32.180565,32.011547,10.475325
ESP,2014,32.610428,32.938633,33.406193,33.470188,32.600124,32.098282,32.169643,32.36832,32.379967,32.093418,10.51176
ESP,2015,32.451839,32.898533,33.544487,33.630348,32.438194,31.988317,32.089947,32.371639,32.387745,31.981943,10.551088
ESP,2016,32.331829,32.91259,33.758301,33.864502,32.312321,31.93388,32.081631,32.466042,32.484863,31.923052,10.601665
ESP,2017,32.354965,32.992313,33.961224,34.094551,32.331188,31.98271,32.13876,32.575874,32.601284,31.97098,10.646056
ESP,2018,32.325432,33.023254,34.12965,34.290127,32.296688,31.97543,32.142632,32.644577,32.676605,31.961973,10.692574
ESP,2019,32.30727,33.067589,34.309826,34.495804,32.271454,31.988201,32.167389,32.727497,32.764225,31.970591,10.743144
ESP,2020,32.273476,33.100975,34.486267,34.695423,32.228313,31.988564,32.183769,32.806156,32.844963,31.964279,10.796828
ESP,2021,32.2318,33.130138,34.6647,34.897453,32.176983,31.985638,32.199818,32.887547,32.929176,31.954548,10.853978
ESP,2022,32.182022,33.158081,34.862373,35.125679,32.114445,31.986082,32.22282,32.983231,33.030067,31.947525,10.909275
ESP,2023,32.124435,33.181454,35.061611,35.356407,32.04364,31.982828,32.244724,33.080914,33.134331,31.936556,10.967905
ESP,2024,32.058914,33.200169,35.262123,35.589504,31.964405,31.975536,32.265228,33.180222,33.241795,31.92128,11.029826
ESP,2025,31.985437,33.214077,35.463642,35.824833,31.876583,31.963966,32.284042,33.280796,33.352272,31.901312,11.095003
ESP,2026,31.90435,33.223347,35.666,36.062359,31.780209,31.948214,32.301155,33.382404,33.465656,31.876423,11.163751
ESP,2027,31.780298,33.199535,35.85696,36.283672,31.646057,31.928316,32.317474,33.487217,33.582989,31.848295,11.230398
ESP,2028,31.648067,33.1707,36.048313,36.506733,31.502588,31.90332,32.331474,33.592503,33.702713,31.814064,11.30059
ESP,2029,31.507729,33.136841,36.239937,36.731453,31.34967,31.873096,32.34304,33.698097,33.824703,31.773355,11.374293
ESP,2030,31.359264,33.09795,36.431721,36.957714,31.187096,31.837458,32.352077,33.803852,33.948811,31.725752,11.451475
ESP,2031,31.202587,33.054085,36.623425,37.185341,31.014626,31.796177,32.358521,33.909523,34.074879,31.670845,11.532001
ESP,2032,31.034302,32.998722,36.819031,37.419651,30.829453,31.755768,32.368073,34.0219,34.210125,31.615484,11.609991
ESP,2033,30.859888,32.935436,37.011299,37.656822,30.641289,31.711761,32.371414,34.130322,34.348969,31.560419,11.691198
ESP,2034,30.677465,32.867592,37.203827,37.894688,30.44277,31.66176,32.372524,34.239113,34.488789,31.496641,11.775447
ESP,2035,30.487146,32.795315,37.39661,38.133183,30.233953,31.60573,32.371445,34.348278,34.629501,31.424053,11.86269
ESP,2036,30.288969,32.718655,37.58952,38.37228,30.014923,31.543627,32.368176,34.45771,34.771126,31.342667,11.952737
ESP,2037,30.082699,32.633858,37.786747,38.616077,29.78405,31.481689,32.368332,34.574093,34.919937,31.258657,12.040185
ESP,2038,29.868797,32.544838,37.984184,38.860329,29.543001,31.413612,32.366322,34.690796,35.069412,31.165556,12.130509
ESP,2039,29.647316,32.45171,38.18185,39.105011,29.291744,31.339359,32.362194,34.807831,35.219528,31.063251,12.223673
ESP,2040,29.418371,32.354534,38.379745,39.350094,29.03035,31.258934,32.355968,34.925201,35.370232,30.951689,12.319643
ESP,2041,29.182228,32.253376,38.577686,39.595753,28.759542,31.172674,32.347706,35.042789,35.521812,30.831745,12.41785
ESP,2042,28.957495,32.158607,38.789089,39.853172,28.496454,31.089029,32.344734,35.169281,35.681892,30.711473,12.511853
ESP,2043,28.725628,32.060028,39.00069,40.110924,28.223436,30.999268,32.339737,35.296066,35.842476,30.581869,12.608337
ESP,2044,28.486704,31.95779,39.212505,40.369011,27.940474,30.903395,32.332787,35.42318,36.003559,30.442844,12.707284
ESP,2045,28.24085,31.851917,39.424541,40.627426,27.647602,30.801441,32.323895,35.550617,36.165134,30.294331,12.808674
ESP,2046,27.988531,31.742563,39.636646,40.886608,27.345768,30.694019,32.31324,35.678318,36.327812,30.137484,12.911914
ESP,2047,27.748178,31.642092,39.86779,41.161697,27.04944,30.588326,32.307648,35.816364,36.499866,29.978508,13.010938
ESP,2048,27.501181,31.538197,40.099129,41.437103,26.743284,30.47662,32.300179,35.954708,36.67239,29.809889,13.112161
ESP,2049,27.247581,31.431015,40.3307,41.712837,26.427237,30.358904,32.29092,36.093395,36.845406,29.631504,13.215583
ESP,2050,26.987621,31.320786,40.562599,41.988987,26.101425,30.235332,32.280067,36.23254,37.019001,29.44339,13.321187
ESP,2051,26.738802,31.207514,40.794716,42.266006,25.806416,30.12957,32.267666,36.372093,37.193783,29.296036,13.413057
ESP,2052,26.493971,31.096058,41.041729,42.555439,25.515722,30.025703,32.258087,36.519882,37.375969,29.149673,13.50232
ESP,2053,26.245659,30.981575,41.288952,42.845188,25.220032,29.919146,32.246796,36.66798,37.558617,28.998953,13.593071
ESP,2054,25.993994,30.86413,41.536407,43.135273,24.919422,29.809973,32.233826,36.816422,37.741745,28.843891,13.685303
ESP,2055,25.739033,30.743822,41.784107,43.425697,24.613886,29.698212,32.219238,36.965214,37.925369,28.684452,13.779004
ESP,2056,25.480751,30.620672,42.032063,43.716873,24.303534,29.583735,32.202976,37.114418,38.110004,28.520697,13.874264
ESP,2057,25.212498,30.487209,42.288403,44.015148,23.985289,29.468018,32.186241,37.268513,38.299145,28.354841,13.970082
ESP,2058,24.941124,30.350994,42.544956,44.313774,23.66218,29.349747,32.167881,37.422932,38.488804,28.184525,14.067451
ESP,2059,24.6668,30.212143,42.801765,44.612797,23.334311,29.229021,32.147976,37.577717,38.679012,28.009775,14.166362
ESP,2060,24.389509,30.070688,43.058846,44.912216,23.001621,29.105831,32.126537,37.732891,38.869793,27.83053,14.266808
ESP,2061,24.108809,29.926605,43.316231,45.212368,22.663757,28.97949,32.103439,37.888523,39.06155,27.646267,14.369129
ESP,2062,23.811361,29.770674,43.578693,45.517052,22.314354,28.850019,32.079224,38.046947,39.256222,27.458384,14.474434
ESP,2063,23.511082,29.612211,43.8414,45.822147,21.960112,28.718063,32.053448,38.20573,39.451469,27.265827,14.581429
ESP,2064,23.208057,29.451365,44.104378,46.127682,21.601072,28.583673,32.026207,38.36491,39.647339,27.06859,14.690107
ESP,2065,22.902287,29.288164,44.367645,46.433666,21.237152,28.446842,31.99752,38.524502,39.843845,26.866589,14.800461
ESP,2066,22.593388,29.122622,44.631283,46.740669,20.868168,28.306992,31.967354,38.684635,40.041679,26.659496,14.91274
ESP,2067,22.271271,28.950388,44.902397,47.054825,20.489546,28.164694,31.937,38.847759,40.243038,26.44878,15.027684
ESP,2068,21.946505,28.775906,45.17379,47.369476,20.105997,28.019924,31.905209,39.011288,40.445084,26.233099,15.14443
ESP,2069,21.619118,28.599247,45.445488,47.684643,19.717495,27.872694,31.872023,39.175243,40.64785,26.012411,15.262971
ESP,2070,21.289186,28.420406,45.717495,48.000347,19.324047,27.723038,31.837439,39.339642,40.851357,25.786674,15.383295
ESP,2071,20.957539,28.23988,45.989925,48.31731,18.928167,27.571955,31.802021,39.504646,41.056488,25.558887,15.505032
ESP,2072,20.630581,28.065149,46.269619,48.642616,18.540422,27.422144,31.768793,39.672352,41.265358,25.33091,15.624887
ESP,2073,20.301159,27.888365,46.549625,48.968506,18.147741,27.269924,31.734219,39.840496,41.475033,25.097828,15.746478
ESP,2074,19.969332,27.709652,46.829956,49.295006,17.750111,27.11533,31.698372,40.009098,41.685539,24.859594,15.869802
ESP,2075,19.635138,27.528973,47.110622,49.622131,17.347504,26.958366,31.661226,40.178169,41.8969,24.616146,15.994851
ESP,2076,19.300861,27.347467,47.391712,49.950565,16.945055,26.801834,31.624142,40.347824,42.109943,24.373615,16.120682
ESP,2077,18.985722,27.183062,47.676998,50.285561,16.562315,26.649549,31.591398,40.519325,42.326344,24.13299,16.240301
ESP,2078,18.668348,27.016899,47.962605,50.621239,16.174717,26.494995,31.557489,40.691277,42.543671,23.887243,16.361507
ESP,2079,18.348801,26.848984,48.24855,50.957615,15.782247,26.338205,31.522415,40.863689,42.76194,23.636328,16.484295
ESP,2080,18.02709,26.679399,48.534832,51.294708,15.38485,26.179176,31.486221,41.036572,42.981178,23.380165,16.608665
ESP,2081,17.706064,26.509438,48.821457,51.632732,15,26.021351,31.450495,41.209927,43.201641,23.125542,16.733547
ESP,2082,17.407227,26.357958,49.108536,51.972694,15,25.867502,31.418884,41.383915,43.423897,22.871866,16.851559
ESP,2083,17.106401,26.204906,49.395924,52.313393,15,25.711546,31.386229,41.558338,43.647148,22.613049,16.971025
ESP,2084,16.803539,26.050352,49.683632,52.654854,15,25.553444,31.352568,41.7332,43.871433,22.348989,17.091953
ESP,2085,16.498726,25.894379,49.971653,52.997097,15,25.39324,31.317944,41.908497,44.096764,22.079655,17.214342
ESP,2086,16.197149,25.738003,50.259827,53.338291,15,25.237206,31.283642,42.084007,44.320953,21.815592,17.336359
ESP,2087,15.93399,25.594419,50.543293,53.66526,15,25.088545,31.251982,42.258396,44.542511,21.554377,17.445927
ESP,2088,15.669118,25.449457,50.827034,53.992928,15,24.938023,31.219387,42.43317,44.765026,21.288172,17.556801
ESP,2089,15.402526,25.303219,51.111065,54.321312,15,24.785633,31.185926,42.608341,44.988525,21.016882,17.668985
ESP,2090,15.134229,25.155674,51.395382,54.650425,15,24.631374,31.151577,42.783913,45.213028,20.740448,17.782495
ESP,2091,15,25.007404,51.67979,54.979008,15,24.478645,31.117012,42.959625,45.437023,20.464571,17.896391
ESP,2092,15,24.863634,51.959934,55.299332,15,24.328442,31.083151,43.134052,45.659523,20.187277,18.00489
ESP,2093,15,24.718616,52.240307,55.620331,15,24.176483,31.048418,43.308807,45.882969,19.904854,18.114681
ESP,2094,15,24.572416,52.520931,55.942036,15,24.022799,31.012859,43.483913,46.107399,19.617266,18.225773
ESP,2095,15,24.42507,52.801807,56.264458,15,23.867342,30.976492,43.65937,46.332825,19.324398,18.338179
ESP,2096,15,24.276834,53.082798,56.586586,15,23.712408,30.93961,43.835007,46.558044,19.03079,18.451284
ESP,2097,15,24.129421,53.361397,56.90316,15,23.558437,30.902594,44.009964,46.782406,18.734568,18.561544
ESP,2098,15,23.980902,53.640202,57.220409,15,23.402756,30.864763,44.185223,47.007729,18.43302,18.673126
ESP,2099,15,23.831282,53.919231,57.538368,15,23.245348,30.82613,44.360802,47.234043,18.126053,18.786045
ESP,2100,15,23.680559,54.198494,57.857048,15,23.086218,30.786692,44.536705,47.46138,17.813585,18.900312
THA,2011,42.956448,42.881531,42.785217,42.789845,42.957451,41.986904,41.900043,41.787556,41.793453,41.988064,11.120422
THA,2012,41.551853,41.604019,41.661018,41.641651,41.552479,40.701477,40.660152,40.628029,40.678829,40.702499,11.136772
THA,2013,41.339809,41.523861,41.746433,41.704807,41.34008,40.501995,40.509708,40.56741,40.665096,40.502914,11.197683
THA,2014,41.350525,41.674305,42.07835,42.014755,41.350395,40.568134,40.632027,40.793377,40.938263,40.56889,11.240886
THA,2015,41.119053,41.583084,42.175636,42.091717,41.118603,40.351677,40.470337,40.738651,40.932629,40.352352,11.28327
THA,2016,40.74221,41.382782,42.188171,42.083836,40.742325,39.975132,40.188103,40.586018,40.829514,39.976749,11.352587
