cntry_code,year,policy_both3_r1Gini_SSP1,policy_both3_r1Gini_SSP2,policy_both3_r1Gini_SSP3,policy_both3_r1Gini_SSP4
BGR,2065,33.523502,45.08165,56.218113,60.441769
BGR,2066,33.357346,45.143433,56.589027,60.886715
BGR,2067,33.194775,45.20327,56.957161,61.32637
BGR,2068,33.030125,45.262283,57.325413,61.767803
BGR,2069,32.863468,45.320564,57.693779,62.211079
BGR,2070,32.694942,45.378143,58.062286,62.656265
BGR,2071,32.527664,45.435616,58.430786,63.101971
BGR,2072,32.372173,45.496399,58.797558,63.545036
BGR,2073,32.215134,45.556744,59.164494,63.990154
BGR,2074,32.056633,45.616802,59.531609,64.437378
BGR,2075,31.896772,45.676567,59.898907,64.886795
BGR,2076,31.739681,45.736858,60.266376,65.336983
BGR,2077,31.59844,45.802658,60.633724,65.786369
BGR,2078,31.456121,45.868462,61.001293,66.238083
BGR,2079,31.312807,45.934311,61.369083,66.692177
BGR,2080,31.168539,46.00032,61.737114,67.14872
BGR,2081,31.027229,46.067142,62.105396,67.606224
BGR,2082,30.89991,46.138943,62.474007,68.062889
BGR,2083,30.771914,46.211079,62.842888,68.522125
BGR,2084,30.643236,46.283638,63.212044,68.984009
BGR,2085,30.513969,46.35675,63.581478,69.448601
BGR,2086,30.389967,46.430843,63.95113,69.914368
BGR,2087,30.286831,46.508812,64.32003,70.378983
BGR,2088,30.183363,46.587471,64.68924,70.846436
BGR,2089,30.079563,46.666939,65.058777,71.316788
BGR,2090,29.97547,46.747219,65.428642,71.790092
BGR,2091,29.873932,46.828781,65.798698,72.265343
BGR,2092,29.78166,46.913784,66.167374,72.740921
BGR,2093,29.689251,46.999798,66.536407,73.219604
BGR,2094,29.596771,47.086914,66.905807,73.701454
BGR,2095,29.504185,47.175182,67.275581,74.186531
BGR,2096,29.415249,47.265228,67.645638,74.674492
BGR,2097,29.338371,47.359955,68.014893,75.165504
BGR,2098,29.261564,47.456047,68.384552,75.659904
BGR,2099,29.184816,47.553539,68.754623,76.157776
BGR,2100,29.108177,47.652454,69.125114,76.659164
CAN,2011,28.76889,28.775845,28.753757,28.752886
CAN,2012,27.348158,27.402292,27.667686,27.725586
CAN,2013,27.203054,27.306875,27.725115,27.841921
CAN,2014,27.086706,27.264551,27.845058,28.021021
CAN,2015,27.01907,27.281223,28.023544,28.258499
CAN,2016,26.9359,27.288858,28.208002,28.501377
CAN,2017,26.936716,27.325539,28.355089,28.729992
CAN,2018,26.919342,27.346722,28.494867,28.951618
CAN,2019,26.882511,27.351789,28.627733,29.164637
CAN,2020,26.844162,27.357662,28.767202,29.387402
CAN,2021,26.803535,27.362932,28.911577,29.619013
CAN,2022,26.823912,27.424494,29.118729,29.930426
CAN,2023,26.842148,27.484285,29.32914,30.250238
CAN,2024,26.858032,27.541819,29.542044,30.578142
CAN,2025,26.87142,27.596569,29.756739,30.913811
CAN,2026,26.882008,27.648033,29.972559,31.257027
CAN,2027,26.90457,27.707714,30.194996,31.58395
CAN,2028,26.924057,27.76347,30.417536,31.917665
CAN,2029,26.940418,27.815022,30.639753,32.257923
CAN,2030,26.953527,27.862114,30.861235,32.604477
CAN,2031,26.963102,27.90451,31.081532,32.957024
CAN,2032,26.984217,27.952051,31.310358,33.326927
CAN,2033,27.00235,27.993769,31.536495,33.70269
CAN,2034,27.015312,28.033346,31.764124,34.08189
CAN,2035,27.023106,28.070881,31.993242,34.464378
CAN,2036,27.025715,28.106466,32.223858,34.850025
CAN,2037,27.017529,28.131523,32.450985,35.235825
CAN,2038,27.004078,28.154707,32.679592,35.624466
CAN,2039,26.985334,28.176117,32.909695,36.015854
CAN,2040,26.961378,28.195812,33.141293,36.40992
CAN,2041,26.932224,28.213892,33.374378,36.806576
CAN,2042,26.895473,28.223763,33.608078,37.204407
CAN,2043,26.853563,28.232113,33.843277,37.604641
CAN,2044,26.80653,28.239088,34.079987,38.007236
CAN,2045,26.75448,28.244688,34.318222,38.412144
CAN,2046,26.697432,28.248997,34.557888,38.819336
CAN,2047,26.643581,28.257313,34.81731,39.23996
CAN,2048,26.584833,28.264454,35.078262,39.662735
CAN,2049,26.52124,28.270542,35.340767,40.087643
CAN,2050,26.452982,28.275715,35.604858,40.51469
CAN,2051,26.389088,28.27976,35.870293,40.943779
CAN,2052,26.344301,28.30274,36.159492,41.388416
CAN,2053,26.297594,28.324665,36.450005,41.834892
CAN,2054,26.249092,28.34557,36.741833,42.283211
CAN,2055,26.198868,28.365524,37.034954,42.733364
CAN,2056,26.147278,28.384611,37.329315,43.185425
CAN,2057,26.114334,28.422428,37.64193,43.649197
CAN,2058,26.079992,28.45949,37.955845,44.114845
CAN,2059,26.044434,28.495907,38.271072,44.582401
CAN,2060,26.007668,28.531696,38.587608,45.051876
CAN,2061,25.970058,28.567005,38.905437,45.523293
CAN,2062,25.94306,28.613638,39.228683,45.997536
CAN,2063,25.915184,28.659859,39.553257,46.473766
CAN,2064,25.886549,28.705809,39.879177,46.952011
CAN,2065,25.857182,28.751532,40.206444,47.432301
CAN,2066,25.827387,28.797092,40.535053,47.914646
CAN,2067,25.803274,28.845633,40.864742,48.398285
CAN,2068,25.778728,28.894169,41.195801,48.884052
CAN,2069,25.753798,28.942787,41.528252,49.372002
CAN,2070,25.728605,28.991495,41.862091,49.862144
CAN,2071,25.703327,29.040384,42.197315,50.354439
CAN,2072,25.683123,29.088903,42.529804,50.843243
CAN,2073,25.662815,29.137699,42.863697,51.334332
CAN,2074,25.642492,29.186941,43.19902,51.827755
CAN,2075,25.622234,29.236595,43.535774,52.323536
CAN,2076,25.602285,29.286795,43.873955,52.821609
CAN,2077,25.589741,29.340616,44.212723,53.316147
CAN,2078,25.5774,29.39509,44.552933,53.813145
CAN,2079,25.565351,29.450262,44.894615,54.312649
CAN,2080,25.553638,29.506235,45.237762,54.81469
CAN,2081,25.542719,29.563103,45.582378,55.319218
CAN,2082,25.543369,29.629124,45.93148,55.821476
CAN,2083,25.544542,29.696093,46.282066,56.326389
CAN,2084,25.546223,29.764105,46.634155,56.834003
CAN,2085,25.548534,29.833284,46.987747,57.344349
CAN,2086,25.552275,29.903694,47.342834,57.857277
CAN,2087,25.575294,29.986252,47.702129,58.364231
CAN,2088,25.599079,30.070097,48.062923,58.874035
CAN,2089,25.623657,30.155371,48.425236,59.386734
CAN,2090,25.649069,30.24206,48.789059,59.90237
CAN,2091,25.675869,30.330359,49.154373,60.420845
CAN,2092,25.713449,30.428577,49.521164,60.937485
CAN,2093,25.751986,30.528421,49.88945,61.457188
CAN,2094,25.791559,30.630018,50.259235,61.980011
CAN,2095,25.832153,30.733416,50.630501,62.505997
CAN,2096,25.874014,30.838724,51.003204,63.035004
CAN,2097,25.921534,30.949102,51.374302,63.561039
CAN,2098,25.970175,31.061504,51.746849,64.090385
CAN,2099,26.019947,31.175987,52.120857,64.623093
CAN,2100,26.070906,31.292597,52.496292,65.15921
CHL,2011,58.047497,57.977581,57.910797,57.910145
CHL,2012,57.815193,57.927517,57.977245,57.970718
CHL,2013,57.758873,58.057129,58.232506,58.220211
CHL,2014,57.609093,58.095409,58.403824,58.386368
CHL,2015,57.475681,58.153397,58.6036,58.581455
CHL,2016,57.251362,58.16024,58.769989,58.742977
CHL,2017,57.172802,58.185326,58.89682,58.916447
CHL,2018,57.106636,58.236275,59.074265,59.128624
CHL,2019,57.006992,58.258579,59.228519,59.318756
CHL,2020,56.893101,58.272503,59.383678,59.508572
CHL,2021,56.764622,58.277939,59.539513,59.697762
CHL,2022,56.634811,58.284847,59.711731,59.906563
CHL,2023,56.491791,58.284279,59.885262,60.115501
CHL,2024,56.335796,58.276592,60.060253,60.324699
CHL,2025,56.167137,58.262054,60.236813,60.534245
CHL,2026,55.986023,58.240845,60.414997,60.743797
CHL,2027,55.791069,58.216267,60.610512,60.896278
CHL,2028,55.584305,58.185627,60.807953,61.048355
CHL,2029,55.366135,58.149204,61.007458,61.200104
CHL,2030,55.136871,58.107258,61.209171,61.351582
CHL,2031,54.896889,58.060131,61.413326,61.502903
CHL,2032,54.653378,58.008072,61.629948,61.654472
CHL,2033,54.404648,57.942081,61.8363,61.799709
CHL,2034,54.147434,57.868706,62.041847,61.943344
CHL,2035,53.88205,57.788109,62.246613,62.085407
CHL,2036,53.609001,57.700417,62.45071,62.225834
CHL,2037,53.332016,57.600609,62.657612,62.359592
CHL,2038,53.047649,57.493736,62.863682,62.491638
CHL,2039,52.756077,57.379921,63.068935,62.622013
CHL,2040,52.457565,57.25927,63.273396,62.750751
CHL,2041,52.152771,57.131863,63.477211,62.87775
CHL,2042,51.846272,56.991589,63.682896,62.998714
CHL,2043,51.533394,56.844566,63.887741,63.117874
CHL,2044,51.214298,56.69096,64.091766,63.235271
CHL,2045,50.889198,56.530804,64.294998,63.350948
CHL,2046,50.559109,56.364189,64.497612,63.46524
CHL,2047,50.232117,56.186096,64.701218,63.578381
CHL,2048,49.899567,56.001492,64.903992,63.689674
CHL,2049,49.561565,55.810509,65.105957,63.799156
CHL,2050,49.218727,55.613914,65.307579,63.907452
CHL,2051,48.871643,55.411663,65.509178,64.014732
CHL,2052,48.52314,55.200626,65.716667,64.120285
CHL,2053,48.169872,54.983814,65.92363,64.224243
CHL,2054,47.811977,54.761272,66.130081,64.32663
CHL,2055,47.449474,54.533081,66.336014,64.427444
CHL,2056,47.082947,54.299591,66.542007,64.52697
CHL,2057,46.71299,54.059402,66.755119,64.624451
CHL,2058,46.338539,53.813591,66.967728,64.720192
CHL,2059,45.95974,53.562256,67.17984,64.814232
CHL,2060,45.576569,53.30542,67.391472,64.90657
CHL,2061,45.1894,53.043346,67.603218,64.997177
CHL,2062,44.796993,52.773293,67.821175,65.084282
CHL,2063,44.400291,52.497715,68.038658,65.169502
CHL,2064,43.99939,52.216743,68.255699,65.252876
CHL,2065,43.59425,51.930397,68.472298,65.334412
CHL,2066,43.185738,51.639656,68.688858,65.413994
CHL,2067,42.774521,51.34668,68.908241,65.490807
CHL,2068,42.359119,51.048359,69.127197,65.565559
CHL,2069,41.939552,50.744751,69.345734,65.638298
CHL,2070,41.5159,50.435852,69.563866,65.709045
CHL,2071,41.089714,50.122417,69.781845,65.776924
CHL,2072,40.663372,49.804214,70.000954,65.840195
CHL,2073,40.232872,49.480686,70.219658,65.901199
CHL,2074,39.798264,49.151955,70.437973,65.959969
CHL,2075,39.359608,48.817982,70.655914,66.016518
CHL,2076,38.918774,48.479225,70.873596,66.068954
CHL,2077,38.478432,48.13427,71.091232,66.114273
CHL,2078,38.033932,47.784042,71.308487,66.157028
CHL,2079,37.585331,47.428532,71.525391,66.197235
CHL,2080,37.132645,47.067806,71.741928,66.234901
CHL,2081,36.678574,46.702038,71.958176,66.267181
CHL,2082,36.228214,46.329693,72.174271,66.290916
CHL,2083,35.773743,45.951973,72.39003,66.311722
CHL,2084,35.315102,45.568924,72.605453,66.329613
CHL,2085,34.852379,45.180607,72.820541,66.344597
CHL,2086,34.389793,44.786987,73.035301,66.352913
CHL,2087,33.935207,44.386448,73.249573,66.351028
CHL,2088,33.476467,43.98045,73.463531,66.345795
CHL,2089,33.013557,43.569061,73.677185,66.337227
CHL,2090,32.546513,43.152225,73.890526,66.325325
CHL,2091,32.077038,42.730499,74.103607,66.306717
CHL,2092,31.60734,42.303555,74.316597,66.279045
CHL,2093,31.133293,41.871071,74.52932,66.247635
CHL,2094,30.654936,41.433075,74.741768,66.212486
CHL,2095,30.172249,40.989578,74.953949,66.173584
CHL,2096,29.689623,40.541687,75.165787,66.127518
CHL,2097,29.214468,40.090225,75.377068,66.072891
CHL,2098,28.734892,39.633148,75.588089,66.014069
CHL,2099,28.250908,39.170433,75.798866,65.951042
CHL,2100,27.762533,38.702045,76.009399,65.883804
CHN,2011,47.337246,47.266537,47.204956,47.202641
CHN,2012,47.487358,47.558895,47.600487,47.65205
CHN,2013,47.129349,47.325111,47.438152,47.547523
CHN,2014,47.040447,47.369473,47.56472,47.736084
CHN,2015,46.814362,47.280319,47.565891,47.803856
CHN,2016,46.474648,47.069778,47.4258,47.749073
CHN,2017,46.225811,46.917614,47.364922,47.788059
CHN,2018,46.038006,46.911594,47.511772,47.982178
CHN,2019,45.800896,46.866467,47.613857,48.149376
CHN,2020,45.540955,46.809692,47.7146,48.318748
CHN,2021,45.265816,46.748867,47.822975,48.499958
CHN,2022,44.982525,46.696037,47.957863,48.707672
CHN,2023,44.677025,46.631832,48.090912,48.916214
CHN,2024,44.34964,46.55685,48.222549,49.125496
CHN,2025,44.000771,46.4716,48.353127,49.335323
CHN,2026,43.636101,46.384445,48.494293,49.512203
CHN,2027,43.242954,46.290951,48.650646,49.636162
CHN,2028,42.829681,46.189056,48.807766,49.756145
CHN,2029,42.397106,46.079617,48.966427,49.872498
CHN,2030,41.945808,45.963398,49.127373,49.985424
CHN,2031,41.489098,45.85033,49.303173,50.105713
CHN,2032,41.027031,45.739517,49.498425,50.231758
CHN,2033,40.579277,45.569656,49.620518,50.318996
CHN,2034,40.117371,45.390472,49.741627,50.402744
CHN,2035,39.641857,45.202248,49.861855,50.483089
CHN,2036,39.159958,45.009712,49.989609,50.566593
CHN,2037,38.664246,44.804962,50.124596,50.646473
CHN,2038,38.156372,44.591354,50.258667,50.722908
CHN,2039,37.636772,44.369194,50.391956,50.796131
CHN,2040,37.105881,44.138641,50.524548,50.866215
CHN,2041,36.573952,43.904774,50.664917,50.94186
CHN,2042,36.035583,43.660797,50.813297,51.016834
CHN,2043,35.487198,43.408638,50.960964,51.088776
CHN,2044,34.929157,43.14859,51.108044,51.157867
CHN,2045,34.361778,42.880749,51.25457,51.224186
CHN,2046,33.794788,42.608803,51.408176,51.297199
CHN,2047,33.22221,42.324989,51.568653,51.36964
CHN,2048,32.641182,42.033504,51.728577,51.439411
CHN,2049,32.051926,41.73455,51.888031,51.506657
CHN,2050,31.454096,41.427292,52.04628,51.570454
CHN,2051,30.860622,41.115196,52.212002,51.637875
CHN,2052,30.258165,40.79129,52.386662,51.701805
CHN,2053,29.647984,40.459755,52.560711,51.763035
CHN,2054,29.030273,40.120785,52.734234,51.821758
CHN,2055,28.40514,39.774498,52.907303,51.878052
CHN,2056,27.776625,39.423965,53.088528,51.935631
CHN,2057,27.138508,39.062607,53.280109,51.988392
CHN,2058,26.493095,38.693993,53.471298,52.03862
CHN,2059,25.840511,38.318192,53.662117,52.086353
CHN,2060,25.180676,37.935268,53.852589,52.131638
CHN,2061,24.517824,37.548767,54.051174,52.173943
CHN,2062,23.845707,37.152683,54.260372,52.209576
CHN,2063,23.166405,36.749496,54.469296,52.24247
CHN,2064,22.479919,36.339314,54.677975,52.27269
CHN,2065,21.786217,35.922134,54.886425,52.30027
CHN,2066,21.092924,35.502426,55.101387,52.321579
CHN,2067,20.393576,35.074757,55.324787,52.335735
CHN,2068,19.687019,34.640121,55.548012,52.346851
CHN,2069,18.973167,34.198582,55.771091,52.354969
CHN,2070,18.252018,33.750118,55.994003,52.360092
CHN,2071,17.531109,33.297604,56.221523,52.353355
CHN,2072,16.804291,32.83614,56.455044,52.336891
CHN,2073,16.070023,32.367676,56.688465,52.31686
CHN,2074,15.328263,31.892302,56.921783,52.293251
CHN,2075,14.57894,31.409908,57.154995,52.266094
CHN,2076,13.832541,30.921558,57.390812,52.222893
CHN,2077,13.082107,30.423285,57.630066,52.16811
CHN,2078,12.323959,29.917923,57.869267,52.109055
CHN,2079,11.558056,29.405411,58.108406,52.045753
CHN,2080,10.784232,28.885796,58.347488,51.978142
CHN,2081,10.015804,28.359005,58.587688,51.892643
CHN,2082,9.2448196,27.822327,58.829369,51.794807
CHN,2083,8.465868,27.278259,59.071041,51.691933
CHN,2084,7.678772,26.726818,59.312679,51.583958
CHN,2085,6.8835092,26.168003,59.554287,51.470886
CHN,2086,6.0823803,25.6017,59.796059,51.340351
CHN,2087,5.2726307,25.026442,60.038109,51.19809
CHN,2088,4.4542856,24.443523,60.280163,51.049999
CHN,2089,3.6272793,23.852993,60.522205,50.896
CHN,2090,2.7914801,23.2547,60.764225,50.736012
CHN,2091,1.9425831,22.650673,61.006123,50.563251
CHN,2092,1.080245,22.03965,61.24789,50.381123
CHN,2093,.20853043,21.420778,61.48967,50.192429
CHN,2094,-.67267227,20.793921,61.731434,49.997044
CHN,2095,-1.5634756,20.159021,61.973202,49.794918
CHN,2096,-2.4457035,19.521137,62.214767,49.58345
CHN,2097,-3.32621,18.878765,62.45612,49.364773
CHN,2098,-4.2164974,18.228275,62.697495,49.138874
CHN,2099,-5.116703,17.569567,62.93885,48.905579
CHN,2100,-6.0269318,16.902527,63.180202,48.664745
COL,2011,55.297523,55.257946,55.146301,55.142483
COL,2012,55.392326,55.552937,55.735199,55.763878
COL,2013,55.238586,55.600407,55.949947,56.010841
COL,2014,55.095963,55.65976,56.177032,56.270206
COL,2015,54.896294,55.663467,56.360291,56.485535
COL,2016,54.663872,55.658298,56.544891,56.704147
COL,2017,54.626343,55.737621,56.770901,57.003941
COL,2018,54.589336,55.828026,57.021778,57.325287
COL,2019,54.531254,55.89901,57.257187,57.633129
COL,2020,54.466167,55.965511,57.491814,57.944122
COL,2021,54.393589,56.027016,57.725185,58.257904
COL,2022,54.315689,56.088348,57.972946,58.597637
COL,2023,54.230083,56.144268,58.218842,58.939716
COL,2024,54.136406,56.194633,58.462585,59.283894
COL,2025,54.034389,56.23922,58.70385,59.629944
COL,2026,53.923695,56.27787,58.942505,59.976353
COL,2027,53.7901,56.308609,59.195766,60.252842
COL,2028,53.647144,56.333145,59.445759,60.529922
COL,2029,53.494579,56.351368,59.692226,60.8074
COL,2030,53.332047,56.363152,59.93491,61.085087
COL,2031,53.159481,56.368568,60.173786,61.36298
COL,2032,52.988522,56.372768,60.423405,61.645962
COL,2033,52.811531,56.36322,60.65826,61.923908
COL,2034,52.622726,56.350121,60.893837,62.204346
COL,2035,52.421974,56.333572,61.130116,62.48724
COL,2036,52.209839,56.313766,61.367275,62.772682
COL,2037,51.998516,56.290413,61.613064,63.060799
COL,2038,51.774994,56.263809,61.859528,63.351257
COL,2039,51.539055,56.234039,62.106644,63.644043
COL,2040,51.290615,56.201145,62.354404,63.939121
COL,2041,51.030739,56.165398,62.603024,64.236671
COL,2042,50.772202,56.127121,62.859589,64.537582
COL,2043,50.500999,56.08593,63.116779,64.840736
COL,2044,50.216984,56.041939,63.374584,65.146095
COL,2045,49.920082,55.995155,63.632992,65.453651
COL,2046,49.612011,55.945862,63.892189,65.763916
COL,2047,49.307457,55.893158,64.155548,66.081917
COL,2048,48.989956,55.837849,64.419495,66.402092
COL,2049,48.659363,55.780018,64.684021,66.724426
COL,2050,48.315651,55.719761,64.94912,67.048912
COL,2051,48.040539,55.657433,65.215118,67.375916
COL,2052,47.766499,55.595367,65.489052,67.707024
COL,2053,47.487152,55.531033,65.763557,68.040253
COL,2054,47.202591,55.464458,66.038628,68.37561
COL,2055,46.912823,55.395714,66.31427,68.713074
COL,2056,46.619362,55.325283,66.590836,69.052895
COL,2057,46.325882,55.254208,66.875038,69.395264
COL,2058,46.0275,55.181133,67.159821,69.739746
COL,2059,45.724342,55.106129,67.445175,70.086327
COL,2060,45.416382,55.02919,67.731094,70.435005
COL,2061,45.105331,54.950787,68.017937,70.785767
COL,2062,44.79409,54.869621,68.310989,71.137077
COL,2063,44.478344,54.786659,68.604622,71.490463
COL,2064,44.158146,54.702007,68.898842,71.845932
COL,2065,43.833481,54.615662,69.193626,72.203468
COL,2066,43.507221,54.52824,69.489212,72.563148
COL,2067,43.185589,54.440128,69.787384,72.92498
COL,2068,42.859802,54.350483,70.086151,73.288887
COL,2069,42.529873,54.259342,70.385498,73.654877
COL,2070,42.195866,54.166676,70.685425,74.022934
COL,2071,41.860786,54.073528,70.986099,74.392685
COL,2072,41.529861,53.98336,71.288666,74.762779
COL,2073,41.195053,53.891819,71.591812,75.134933
COL,2074,40.856403,53.799007,71.895546,75.50914
COL,2075,40.513935,53.704868,72.19986,75.885406
COL,2076,40.171421,53.610104,72.504883,76.262878
COL,2077,39.834404,53.514412,72.811249,76.639526
COL,2078,39.493767,53.417545,73.11821,77.018196
COL,2079,39.149536,53.319489,73.425743,77.398895
COL,2080,38.801716,53.22031,73.733871,77.781624
COL,2081,38.453289,53.121262,74.042664,78.16523
COL,2082,38.106625,53.026237,74.352684,78.547295
COL,2083,37.756531,52.930157,74.663284,78.931351
COL,2084,37.402954,52.833069,74.97448,79.31739
COL,2085,37.045963,52.735039,75.286255,79.705429
COL,2086,36.690624,52.637257,75.59864,80.094116
COL,2087,36.34235,52.542927,75.911827,80.481583
COL,2088,35.990826,52.447701,76.225601,80.871002
COL,2089,35.636032,52.351643,76.539955,81.262383
COL,2090,35.277962,52.254704,76.854889,81.655724
COL,2091,34.921696,52.158241,77.170418,82.050026
COL,2092,34.572369,52.065136,77.486595,82.444351
COL,2093,34.219929,51.971249,77.80336,82.840614
COL,2094,33.864403,51.876621,78.120705,83.238838
COL,2095,33.505745,51.781273,78.438629,83.639023
COL,2096,33.149883,51.686741,78.757164,84.040741
COL,2097,32.802898,51.596317,79.076576,84.443985
COL,2098,32.452934,51.50528,79.396576,84.84922
COL,2099,32.099987,51.413609,79.717155,85.256439
COL,2100,31.744032,51.321289,80.03833,85.665657
CRI,2011,46.449181,46.200073,45.951145,45.897343
CRI,2012,46.453136,46.304543,46.076984,46.070557
CRI,2013,46.595863,46.553135,46.365669,46.411358
CRI,2014,46.416859,46.474712,46.335335,46.437546
CRI,2015,46.258564,46.416943,46.339211,46.503162
