scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
SSP4,2094,47.7845808791,25.6456996257,51.3350203419,36.6698463699,37.5027654769,40.1908954984,39.2990944015,43.3566885841,42.970509,23.6479025,31.2056996257,39.4389,52.5481310292,47.1063798809,29.8256996257,63.8360062682,37.5027654769,38.0842057892,41.6836121497,63.7077518686,57.2124118623,22.7347516786,64.8472982217,46.8119560446,44.4502930749,43.4575817043,70.4124118623,66.1924118623,54.782433,39.8435607984,58.750256,47.061306,52.110063281,51.5035079373,50.734783283,48.3007491695,64.6849514515,65.8824118623,57.1424118623,20.3641752438,18.8456996257,40.6509828764,48.64732,49.309952,54.5312300279,37.211029,64.7063320342,37.2074617214,43.974659,28.5956996257,50.3698930734,46.107399,41.264374,31.0156996257,41.118916,51.4361128992,41.809414,50.4251873264,44.401123,53.2757141177,51.4192641396,34.5368465106,57.2824118623,60.6124118623,50.3698930734,52.987286,63.201176,43.493412783,58.6524118623,61.3524118623,40.0036979739,64.6233209532,45.441906,38.5596719547,64.0583078164,46.420132,46.8824356393,28.7456996256,34.0379025,45.970894,47.723843,64.9921037704,31.5056996257,40.0539809122,34.4440850881,58.4624118623,35.5020733159,29.5456996257,30.4956996257,37.5027654769,40.4496117785,38.0842057892,36.1623134229,37.5027654769,36.5319081087,40.9916839844,64.1324118623,62.1811203483,37.974743,47.7257141177,40.7017280838,45.9265346469,38.555051259,45.6419349119,37.2710974804,21.5465208315,55.7457141177,30.8856996256,39.619301,42.1497473333,22.4756996257,31.7256996257,54.7775402691,39.8582602812,33.6798691164,55.9169971225,56.2124118623,70.9224118623,39.0336467009,29.2956996257,51.7562393305,47.0168021843,41.436798,32.5479025,30.5956996257,43.807068,37.5027654769,27.4356996257,57.461975,64.2590722277,55.991093,53.2894764493,51.693104,67.4957141177,46.596203,56.5524118623,32.3056996257,39.0336467009,44.914624478,34.2179025,52.7357141177,61.2924118623,37.5027654769,37.5455142797,44.5351581647,57.2524118623,48.1215937762,31.8356996257,35.97751608,46.9272244876,37.2493969895,28.6656996256,61.5624118623,62.0470671622,31.8779025,34.2479025,61.4024118623,39.6865138158,52.3459459147,55.7059865941,28.577242,38.7119247578,52.4657141177,29.4056996257,29.9456996257,32.1156996257,33.6860290278,51.7357141177,31.6456996257,40.9670443387,51.7730880901,31.5579025,39.4517061268,62.230499,44.9079960627,47.7845808791,46.6222228879,45.8316680685,38.7494762237,51.2844740632,33.9817047765,73.3324118623,65.5724118623,46.1309782952
SSP4,2095,47.7185199824,25.5109637653,51.3133163973,36.762337447,37.4183130809,40.1131075111,39.4160301652,43.4903681663,43.209702,23.7346683889,31.0709637653,39.621723,52.5348119555,47.0709688094,29.6909637653,63.8933450817,37.4183130809,37.9880915986,41.8153645101,63.7687447611,57.2134489685,22.4254806186,64.8548241594,46.7647519295,44.3823645032,43.4035191129,70.4134489685,66.1934489685,55.245461,39.9745965576,58.664963,46.843555,52.0937163373,51.4829685582,50.7089305743,48.2714433417,64.6991660116,65.8834489685,57.1434489685,20.1389574849,18.7109637653,40.7850549631,48.963573,49.614094,54.5316178889,37.380497,64.7203787843,37.1208077161,43.887436,28.4609637653,50.3295227249,46.332825,41.310539,30.8809637653,41.338055,51.4151076939,42.025211,50.3971947287,44.548355,53.381545515,51.3981424778,34.4239961843,57.2834489685,60.6134489685,50.3295227249,53.30302,63.260078,43.4395333489,58.6534489685,61.3534489685,40.1388807907,64.6243580594,45.719112,38.4862819095,64.0994242575,46.650002,46.8458798345,28.6109637653,34.1246683889,46.067711,47.993412,64.9926964113,31.3709637653,40.1565519589,34.53105827,58.4634489685,35.5981155693,29.4109637653,30.3609637653,37.4183130809,40.3740743776,37.9880915986,36.0494805906,37.4183130809,36.4222903999,40.9208620978,64.1334489685,62.3127181715,38.130295,47.831545515,40.594754571,45.8746774752,38.6535654896,45.5885821149,37.1679100183,21.2725944884,55.851545515,30.7509637653,39.742283,42.0889995,22.3409637653,31.5909637653,54.7657415131,39.7775786828,33.545441372,55.9153915512,56.2134489685,70.9234489685,38.9511679636,29.1609637653,51.7374467995,46.9809332194,41.647465,32.6346683889,30.4609637653,43.947338,37.4183130809,27.3009637653,57.395672,64.2929378096,56.093147,53.2812814633,51.898979,67.601545515,46.7598,56.5534489685,32.1709637653,38.9511679636,44.8574495274,34.3046683889,52.841545515,61.2934489685,37.4183130809,37.4621762645,44.475989047,57.2534489685,48.0913721619,31.7009637653,35.863075686,46.8908976295,37.3437397074,28.5309637653,61.5634489685,62.181232196,31.9646683889,34.3346683889,61.4034489685,39.6241770706,52.3312293625,55.702493396,28.203161,38.813654644,52.571545515,29.2709637653,29.8109637653,31.9809637653,33.5516548689,51.841545515,31.5109637653,40.8960081105,51.7544120156,31.6446683889,39.3674878927,62.549282,45.0313032962,47.7185199824,46.5740216893,45.7793123551,38.6591492552,51.2624207491,33.8499027162,73.3334489685,65.5734489685,46.0905812746
SSP4,2096,47.6530034911,25.3817752188,51.2893456085,36.854658791,37.3357177822,40.0351180352,39.5330657674,43.6242600848,43.449341,23.8212017222,30.9417752188,39.804344,52.5196765088,47.0330524173,29.5617752188,63.9478593615,37.3357177822,37.8936259221,41.9472656061,63.8268588466,57.2134409772,22.1285756425,64.8619791798,46.7153141567,44.3141954823,43.3473808547,70.4134409772,66.1934409772,55.712162,40.1058879069,58.571552,46.615547,52.0753903504,51.4602249002,50.6805881319,48.239491554,64.7127392301,65.8834409772,57.1434409772,19.9231956138,18.5817752188,40.9194161797,49.280766,49.919331,54.5309257721,37.549957,64.7337536491,37.0348472335,43.793934,28.3317752188,50.2889257121,46.558044,41.351604,30.7517752188,41.557346,51.3918731836,42.241116,50.3665974334,44.694626,53.4866702243,51.3747852544,34.31448386,57.2834409772,60.6134409772,50.2889257121,53.620361,63.317009,43.3835740288,58.6534409772,61.3534409772,40.2743650067,64.6243500681,45.997322,38.4122464099,64.1387454604,46.880547,46.8068450791,28.4817752188,34.2112017222,46.163246,48.264217,64.9932445724,31.2417752188,40.2590641681,34.617801171,58.4634409772,35.6940270565,29.2817752188,30.2317752188,37.3357177822,40.2981082947,37.8936259221,35.9399839943,37.3357177822,36.3156843651,40.8491355051,64.1334409772,62.4381724238,38.28598,47.9366702243,40.488180512,45.8206938329,38.751976079,45.5331373003,37.0670851065,21.0101300566,55.9566702243,30.6217752188,39.865036,42.02633,22.2117752188,31.4617752188,54.7522080621,39.6969877015,33.4165298377,55.9125989064,56.2134409772,70.9234409772,38.8701504511,29.0317752188,51.7165438378,46.942569482,41.858646,32.7212017222,30.3317752188,44.086254,37.3357177822,27.1717752188,57.325718,64.3252554976,56.194839,53.2715453922,52.104153,67.7066702243,46.923012,56.5534409772,32.0417752188,38.8701504511,44.7982706057,34.3912017222,52.9466702243,61.2934409772,37.3357177822,37.3791970276,44.4148618956,57.2534409772,48.0585256835,31.5717752188,35.752133809,46.8520865468,37.4379330103,28.4017752188,61.5634409772,62.3093015083,32.0512017222,34.4212017222,61.4034409772,39.560079057,52.3146213587,55.697711713,27.825111,38.9153164012,52.6766702243,29.1417752188,29.6817752188,31.8517752188,33.4227915105,51.9466702243,31.3817752188,40.8240888137,51.733631767,31.7312017222,39.2837172937,62.870834,45.1544805657,47.6530034911,46.5236098016,45.7248416554,38.5698865894,51.238081821,33.7233518071,73.3334409772,65.5734409772,46.047793789
SSP4,2097,47.5879730326,25.2579054754,51.2634184889,36.9467251352,37.2547803927,39.9566029982,39.6501657243,43.7583881197,43.689377,23.9074305,30.8179054754,39.986385,52.5029309921,46.9928774824,29.4379054754,63.9996882453,37.2547803927,37.8005154397,42.079332885,63.8822300021,57.2124157675,21.8435422973,64.8687815636,46.6636104913,44.2454465865,43.2889724295,70.4124157675,66.1924157675,56.181534,40.2374486803,58.470554,46.379028,52.0553292548,51.4355730032,50.6501180316,48.2052850284,64.7257000436,65.8824157675,57.1424157675,19.7164926199,18.4579054754,41.0540909806,49.59906,50.225601,54.5291896258,37.719437,64.7464887663,36.9492710787,43.69529,28.2079054754,50.2481321731,46.782406,41.389542,30.6279054754,41.776711,51.3667111975,42.456726,50.3337841115,44.839836,53.5910205155,51.349495746,34.2080443017,57.2824157675,60.6124157675,50.2481321731,53.938885,63.371929,43.3253446559,58.6524157675,61.3524157675,40.4101789615,64.6233248585,46.276596,38.3372340037,64.1763498093,47.11087,46.7655510675,28.3579054753,34.2974305,46.257545,48.535927,64.993751592,31.1179054754,40.3614318127,34.7042413108,58.4624157675,35.789714282,29.1579054754,30.1079054754,37.2547803927,40.2213856808,37.8005154397,35.8335583688,37.2547803927,36.2118193439,40.7761684444,64.1324157675,62.5577699143,38.441158,48.0410205155,40.3820925324,45.7644413982,38.8501838034,45.4754227611,36.9683412943,20.7586479349,56.0610205155,30.4979054753,39.98587,41.9613861667,22.0879054753,31.3379054754,54.7371273241,39.6161681206,33.2929054855,55.9086799115,56.2124157675,70.9224157675,38.7906646859,28.9079054754,51.6938047747,46.9019469165,42.070282,32.8074305,30.2079054754,44.224194,37.2547803927,27.0479054754,57.251892,64.3560960411,56.296024,53.2604108552,52.309135,67.8110205155,47.085854,56.5524157675,31.9179054754,38.7906646859,44.7368195775,34.4774305,53.0510205155,61.2924157675,37.2547803927,37.2962618099,44.3514613947,57.2524157675,48.0234238965,31.4479054754,35.6444278812,46.8110163505,37.5318873406,28.2779054753,61.5624157675,62.4315520551,32.1374305,34.5074305,61.4024157675,39.4938697746,52.2963455749,55.6917257287,27.439793,39.0168213599,52.7810205155,29.0179054754,29.5579054753,31.7279054754,33.2992098351,52.0510205155,31.2579054754,40.7509510461,51.7110202261,31.8174305,39.2000810479,63.194794,45.2775175673,47.5879730326,46.4709313999,45.6681018525,38.481385195,51.2117721346,33.6018186152,73.3324157675,65.5724157675,46.0027446532
SSP4,2098,47.5209263849,25.139135442,51.2767148411,37.0390244839,37.1677140591,39.849830796,39.7678106676,43.8931832231,43.930668,23.9938241667,30.699135442,40.168884,52.5106457212,46.9862578873,29.319135442,64.0489640168,37.1677140591,37.6898822558,42.2119857376,63.9349876913,57.210573905,21.5699059004,64.8752486906,46.6120456651,44.176948199,43.2112688209,70.410573905,66.190573905,56.654922,40.3697384894,58.364956,46.134766,52.06505957,51.44809413,50.6661761245,48.2219335228,64.7380760828,65.880573905,57.140573905,19.5184681615,18.339135442,41.1895344508,49.919411,50.533947,54.5277799514,37.889183,64.7586147364,36.8406309755,43.592274,28.089135442,50.2170684856,47.007729,41.426216,30.509135442,41.99707,51.3795424145,42.673225,50.3512666811,44.985008,53.6948602843,51.3624044856,34.0938851331,57.280573905,60.610573905,50.2170684856,54.259644,63.424946,43.2483390899,58.650573905,61.350573905,40.546776084,64.6214829959,46.557362,38.231388364,64.2123122662,47.342449,46.7545687056,28.239135442,34.3838241667,46.35112,48.809235,64.9942205579,30.999135442,40.464156939,34.7908488057,58.460573905,35.8856767624,29.039135442,29.989135442,37.1677140591,40.1150876343,37.6898822558,35.7194028858,37.1677140591,36.0983412262,40.6708638668,64.130573905,62.6717840627,38.5965,48.1448602843,40.2706767574,45.6951430072,38.9486961932,45.4004242957,36.856217907,20.5176885901,56.1648602843,30.379135442,40.106075,41.858204,21.969135442,31.219135442,54.7438300112,39.5087862896,33.1742003663,55.908597221,56.210573905,70.920573905,38.7378588097,28.789135442,51.7051630634,46.8935822146,42.282753,32.8938241667,30.089135442,44.361969,37.1677140591,26.929135442,57.174488,64.3855269561,56.396343,53.2647145923,52.514839,67.9148602843,47.248863,56.550573905,31.799135442,38.7378588097,44.6472542552,34.5638241667,53.1548602843,61.290573905,37.1677140591,37.1883203226,44.2542959732,57.250573905,48.0365821775,31.329135442,35.5299337157,46.800906542,37.6260967055,28.159135442,61.560573905,62.5482482092,32.2238241667,34.5938241667,61.400573905,39.3903528545,52.3049905745,55.6928995895,27.046495,39.1186728207,52.8848602843,28.899135442,29.439135442,31.609135442,33.1805160053,52.1548602843,31.139135442,40.6456013108,51.7223009923,31.9038241667,39.0919541152,63.52166,45.4007830314,47.5209263849,46.4155665242,45.5969034367,38.3719712685,51.2253010545,33.4836666776,73.330573905,65.570573905,45.977122785
SSP4,2099,47.4528454841,25.0252550553,51.3125621466,37.1315737904,37.0775401965,39.7259779569,39.8860240815,44.0286786703,44.173271,24.0803983889,30.5852550553,40.351891,52.5322977685,46.9986762114,29.2052550553,64.0958124433,37.0775401965,37.5692386181,42.3452598629,63.9852552674,57.2079215017,21.3072107492,64.8813970839,46.5596474136,44.1082766856,43.1211752158,70.4079215017,66.1879215017,57.132401,40.5027847862,58.254761,45.882557,52.0918376828,51.4819698719,50.7090471254,48.2679073066,64.7498937321,65.8779215017,57.1379215017,19.3287578656,18.2252550553,41.3257748969,50.241879,50.844444,54.5262266948,38.059238,64.770160696,36.7183307131,43.484848,27.9752550553,50.1916896707,47.234043,41.461647,30.3952550553,42.218491,51.4142067818,42.890621,50.3977604302,45.130161,53.7982578262,51.3972660093,33.9761722513,57.2779215017,60.6079215017,50.1916896707,54.582718,63.476002,43.1592521487,58.6479215017,61.3479215017,40.6841849935,64.6188305926,46.839668,38.1067653773,64.2467045196,47.575317,46.7606953811,28.1252550553,34.4703983889,46.443974,49.084171,64.9946543261,30.8852550553,40.5672589885,34.877639369,58.4579215017,35.9819322487,28.9252550553,29.8752550553,37.0775401965,39.9908406827,37.5692386181,35.6016869405,37.0775401965,35.9800622631,40.5457911559,64.1279215017,62.7804755243,38.752014,48.2482578262,40.1561822105,45.6171707644,39.0475315548,45.3142318414,36.7368129083,20.2868117172,56.2682578262,30.2652550553,40.22562,41.7313671667,21.8552550553,31.1052550553,54.7629082201,39.3854401665,33.0602660237,55.9104187672,56.2079215017,70.9179215017,38.7013888488,28.6752550553,51.7360814598,46.9034838793,42.496117,32.9803983889,29.9752550553,44.499622,37.0775401965,26.8152550553,57.09346,64.4136126724,56.495773,53.2776917597,52.721333,68.0182578262,47.412086,56.5479215017,31.6852550553,38.7013888488,44.5400545938,34.6503983889,53.2582578262,61.2879215017,37.0775401965,37.0654393792,44.1361360298,57.2479215017,48.0775226423,31.2152550553,35.4124992792,46.8082915472,37.7205784742,28.0452550553,61.5579215017,62.6596423316,32.3103983889,34.6803983889,61.3979215017,39.2637942642,52.3290084982,55.6979168141,26.645109,39.2208899881,52.9882578262,28.7852550553,29.3252550553,31.4952550553,33.0665722791,52.2582578262,31.0252550553,40.5205661343,51.7530222323,31.9903983889,38.9692273117,63.851471,45.5243232769,47.4528454841,46.3576881316,45.5161911234,38.2503141987,51.261739829,33.3692725372,73.3279215017,65.5679215017,45.9621374837
SSP4,2100,47.3851214508,24.9160629091,51.3479072037,37.2243798754,36.9884909717,39.6005366046,40.0048161524,44.1648914429,44.417194,24.1671585,30.4760629091,40.535423,52.5533352145,47.0100650568,29.0960629091,64.140353097,36.9884909717,37.4490263681,42.4791750787,64.0331502613,57.2044621315,21.0550193622,64.8872424524,46.5050852896,44.0388683984,43.0282580094,70.4044621315,66.1844621315,57.614017,40.6365991211,58.13995,45.622276,52.1180417662,51.5153277608,50.7514714692,48.3134388857,64.7611781852,65.8744621315,57.1344621315,19.1470126577,18.1160629091,41.4628241627,50.566521,51.157124,54.523875171,38.22961,64.7811543883,36.5954191437,43.372936,27.8660629091,50.1664212675,47.46138,41.495853,30.2860629091,42.440975,51.448359538,43.108948,50.4438361956,45.275299,53.9012711044,51.4316174822,33.8607354021,57.2744621315,60.6044621315,50.1664212675,54.908131,63.52504,43.0673592242,58.6444621315,61.3444621315,40.8224176413,64.6153712225,47.12352,37.9800691395,64.2795951284,47.80949,46.7656824638,28.0160629091,34.5571585,46.536129,49.36076,64.9950555385,30.7760629091,40.6707467588,34.9646183879,58.4544621315,36.0784884844,28.8160629091,29.7660629091,36.9884909717,39.86475716,37.4490263681,35.4862450997,36.9884909717,35.8637030359,40.4183621331,64.1244621315,62.8840927856,38.907703,48.3512711044,40.0417862022,45.5365870633,39.146698274,45.225284062,36.6186189084,20.0655954348,56.3712711044,30.1560629091,40.344513,41.6010636667,21.7460629091,30.9960629091,54.7813514562,39.260824462,32.9509859613,55.9114687572,56.2044621315,70.9144621315,38.6669978602,28.5660629091,51.7664585963,46.9123120196,42.710373,33.0671585,29.8660629091,44.63718,36.9884909717,26.7060629091,57.008747,64.440414675,56.59428,53.2899856655,52.9286,68.1212711044,47.575539,56.5444621315,31.5760629091,38.6669978602,44.4297319476,34.7371585,53.3612711044,61.2844621315,36.9884909717,36.9415816427,44.0146612792,57.2444621315,48.1179328114,31.1060629091,35.2975161316,46.8145589824,37.8153399485,27.9360629091,61.5544621315,62.7659753175,32.3971585,34.7671585,61.3944621315,39.1339441359,52.352430546,55.7021877755,26.235481,39.3234815784,53.0912711044,28.6760629091,29.2160629091,31.3860629091,32.9572769269,52.3612711044,30.9160629091,40.3931982707,51.7832006521,32.0771585,38.8456207322,64.184242,45.6481705494,47.3851214508,46.2975499554,45.4328193962,38.1284506533,51.2976810366,33.2592432759,73.3244621315,65.5644621315,45.9456430965
SSP5,2011,49.2632011461,33.8,48.72,29.215,41.479923,43.57,31.32,34.94,26.104774,16.64,39.36,27.498253,49.44,45.76,37.98,36.457241,41.479923,43.0,33.04,36.966221,53.26,54.777737,57.863674,47.0,45.3184495833,44.538,66.46,62.24,28.792393,31.83,55.181641,46.552658,49.18,48.82,48.36375,46.16,54.835217,61.93,53.19,45.450809,27.0,32.63,26.890059,29.146973,50.617,23.681433,51.172619,41.33,40.035397,36.75,49.9213276515,32.634354,35.023422,39.17,24.804094,48.78,28.108118,48.18,33.888756,41.58,48.77,40.856,53.33,56.66,49.9213276515,34.030613,55.195408,44.55,54.7,57.4,31.98,60.6709090909,26.489119,41.57,37.023834,31.610102,45.685,36.9,27.03,36.953922,31.506405,60.700909,39.66,32.11,27.42,54.51,27.77,37.7,38.65,41.479923,43.64,43.0,42.48,41.479923,42.58,43.7866666667,60.18,35.763481,28.512924,36.03,44.1375225714,46.72,30.63,46.63,42.78,54.563583,44.05,39.04,27.526196,44.1,30.63,39.88,51.58,43.48,41.8083333333,52.12,52.26,66.97,42.1,37.45,48.97,45.73,26.845562,25.54,38.75,32.761066,41.479923,35.59,53.757294,47.854435,43.863331,49.88,36.519337,55.8,37.220299,52.6,40.46,42.1,46.4,27.21,41.04,57.34,41.479923,41.39,46.28,53.3,46.1,39.99,42.43,45.7,29.65,36.82,57.61,27.050827,24.87,27.24,57.45,41.77,49.32,52.02,41.988064,30.77,40.77,37.56,38.1,40.27,41.81,40.04,39.8,43.78,48.98,24.55,43.37,40.253094,35.27,49.2632011461,46.94,46.69,43.18,48.69,41.89,69.38,61.62,45.4333333333
SSP5,2012,49.105830828,33.6687056667,48.6958274798,29.2138308986,41.2995086762,43.27463205,31.1523057927,34.7345414463,26.633261,16.7331664444,39.2287056667,27.36425,49.4118938757,45.6732373389,37.8487056667,36.566994,41.2995086762,42.7574320282,32.8542601812,37.464413,53.2251589444,54.50045,57.20134,46.7932903853,45.0656568355,44.261532877,66.4251589444,62.2051589444,28.281822,31.6119867885,55.183056,46.770798,49.1533143438,48.7952811459,48.3415237943,46.1353337258,54.72084,61.8951589444,53.1551589444,45.094513,26.8687056667,32.4011509714,27.116028,29.53898,50.5824635256,23.946301,51.154953,41.0601761055,39.348331,36.6187056667,49.8375560961,31.977404,35.35191,39.0387056667,25.083107,48.7554996794,28.463427,48.1587776829,33.726112,41.6594754286,48.7455543128,40.6616508319,53.2951589444,56.6251589444,49.8375560961,33.148258,54.844978,44.2753957686,54.6651589444,57.3651589444,31.7471870814,60.6360680354,26.713842,41.2619610542,36.859455,31.110191,45.5865942664,36.7687056667,27.1231664444,37.017601,31.349197,61.119968,39.5287056667,31.9935695153,27.509750818,54.4751589444,27.7103171633,37.5687056667,38.5187056667,41.2995086762,43.3381478421,42.7574320282,42.2856004295,41.2995086762,42.3763372754,43.4712285495,60.1451589444,35.986309,27.70476,36.1094754286,44.0273021865,46.4659641834,30.529585696,46.3607521899,42.5578109672,54.727474,44.1294754286,38.9087056667,27.616257,43.7555373333,30.4987056667,39.7487056667,51.5511806472,43.1929688886,41.6761512811,52.0863987068,52.2251589444,66.9351589444,42.0173624672,37.3187056667,48.944461645,45.6385801099,26.75392,25.6331664444,38.6187056667,32.549206,41.2995086762,35.4587056667,53.967884,47.553154,43.438416,49.8494900065,36.731808,55.8794754286,37.019451,52.5651589444,40.3287056667,42.0173624672,46.0918770955,27.3031664444,41.1194754286,57.3051589444,41.2995086762,41.1106223427,45.9515944376,53.2651589444,46.0660192678,39.8587056667,42.2402320065,45.6039228809,29.6183208893,36.6887056667,57.5751589444,27.340347,24.9631664444,27.3331664444,57.4151589444,41.430115178,49.2925494764,51.9872842513,40.702499,30.6565713854,40.8494754286,37.4287056667,37.9687056667,40.1387056667,41.6776635618,40.1194754286,39.6687056667,43.4651794264,48.9544070116,24.6431664444,43.0931583581,40.194866,35.1706680988,49.105830828,46.7231490564,46.4308935189,42.9207583509,48.66599138,41.7502530386,69.3451589444,61.5851589444,45.295858623
SSP5,2013,49.0371941897,33.5722035,48.6059228562,29.1728662728,41.2322176195,43.2437332888,31.1042250046,34.692914058,26.590401,16.7033281667,39.1322035,27.231049,49.3344398827,45.5908256635,37.7522035,36.640652,41.2322176195,42.705421656,32.8133182021,37.53891,53.1690223333,54.31485,56.8442,46.7439923575,44.9869445115,44.2314927417,66.3690223333,62.1490223333,28.21332,31.5676199703,55.218838,46.383713,49.0713642898,48.7071057765,48.2454587024,46.0357791567,54.586491,61.8390223333,53.0990223333,45.334591,26.7722035,32.3575839285,26.999552,29.45479,50.5253628552,23.939144,50.847961,41.0190637764,39.155373,36.5222035,49.7668657631,32.011547,35.117363,38.9422035,25.128799,48.6666326084,28.362328,48.0595350863,33.583603,41.6277521429,48.6565143164,40.5903605913,53.2390223333,56.5690223333,49.7668657631,32.866673,54.800964,44.2448413465,54.6090223333,57.3090223333,31.7039126073,60.5799314242,26.630468,41.2361286802,36.560013,31.035227,45.5073968835,36.6722035,27.0933281667,36.930988,31.213058,61.142418,39.4322035,31.9417050291,27.4795096863,54.4190223333,27.662451171,37.4722035,38.4222035,41.2322176195,43.3098417349,42.705421656,42.2143303418,41.2322176195,42.3087709792,43.4483546697,60.0890223333,35.984524,27.50861,36.0777521429,43.9136068879,46.4297314576,30.4769156559,46.3287190255,42.4976522538,54.688999,44.0977521429,38.8122035,27.534834,43.7442686667,30.4022035,39.6522035,51.4759841625,43.1587367152,41.5800040611,52.026338004,52.1690223333,66.8790223333,41.9206198163,37.2222035,48.8588801571,45.5574541515,26.651419,25.6033281667,38.5222035,32.596748,41.2322176195,35.3622035,53.965763,47.537735,43.330311,49.7796447322,36.784702,55.8477521429,36.511513,52.5090223333,40.2322035,41.9206198163,46.0705761434,27.2733281667,41.0877521429,57.2490223333,41.2322176195,41.0733300023,45.9358929006,53.2090223333,45.9690361327,39.7622035,42.1671100232,45.5240826395,29.5737577793,36.5922035,57.5190223333,27.350782,24.9333281667,27.3033281667,57.3590223333,41.4170161001,49.2130203783,51.924420626,40.502914,30.6044853356,40.8177521429,37.3322035,37.8722035,40.0422035,41.5815780717,40.0877521429,39.5722035,43.4420586272,48.8689984491,24.6133281667,43.0548520141,40.293961,35.1327295975,49.0371941897,46.6766507361,46.3960606469,42.8754148032,48.5755679801,41.6571305816,69.2890223333,61.5290223333,45.2274469774
SSP5,2014,48.9797470038,33.4733315,48.5793136179,29.214323446,41.1734292838,43.1919819908,31.1396337389,34.7281540832,26.707188,16.7516443333,39.0333315,27.377966,49.306210658,45.5630762086,37.6533315,36.650986,41.1734292838,42.6385066035,32.8476217246,37.483772,53.1380194444,54.111542,56.824883,46.7116338995,44.9382989765,44.1964538273,66.3380194444,62.1180194444,28.214195,31.604038164,55.152023,46.329681,49.0437200602,48.6802715401,48.2196510199,46.010415777,54.464985,61.8080194444,53.0680194444,45.202282,26.6733315,32.3942195016,27.099854,29.635796,50.4944854028,24.049267,50.704548,40.9599764188,39.100704,36.4233315,49.7230246447,32.093418,35.180862,38.8433315,25.184889,48.6398883712,28.443171,48.0341408378,33.591473,41.6494597857,48.629792579,40.509597463,53.2080194444,56.5380194444,49.7230246447,32.968639,54.759731,44.2098740144,54.5780194444,57.2780194444,31.7406277007,60.5489285354,26.648912,41.1880163964,35.93404,31.092918,45.4792000396,36.5733315,27.1416443333,37.018398,31.240591,61.141628,39.3333315,31.976085352,27.527577508,54.3880194444,27.6996538999,37.3733315,38.3233315,41.1734292838,43.2599526524,42.6385066035,42.1335816888,41.1734292838,42.2306826339,43.4023673719,60.0580194444,36.0984,27.540539,36.0994597857,43.8470480597,46.3955544739,30.511156862,46.2939575157,42.4248845242,54.752838,44.1194597857,38.7133315,27.580246,43.706617,30.3033315,39.5533315,51.4474612071,43.1045911401,41.4813870072,51.9958456897,52.1380194444,66.8480194444,41.8583231709,37.1233315,48.8317084235,45.529525741,26.711054,25.6516443333,38.4233315,32.699791,41.1734292838,35.2633315,53.940254,47.49091,43.170734,49.7504255159,36.850948,55.8694597857,36.492477,52.4780194444,40.1333315,41.8583231709,46.0343208446,27.3216443333,41.1094597857,57.2180194444,41.1734292838,41.0169864132,45.8988582337,53.1780194444,45.9433148417,39.6633315,42.0850312162,45.4959752734,29.6129966163,36.4933315,57.4880194444,27.596067,24.9816443333,27.3516443333,57.3280194444,41.378049711,49.1850611513,51.8942930077,40.56889,30.6388054375,40.8394597857,37.2333315,37.7733315,39.9433315,41.4830053563,40.1094597857,39.4733315,43.3958939756,48.8418042157,24.6616443333,42.9977801005,40.418087,35.1629293449,48.9797470038,46.643902594,46.3616888211,42.8132883047,48.5490262412,41.5606861124,69.2580194444,61.4980194444,45.1977488945
