,year,AUT,BEL,BGR,BLR,BOL,BRA,CAN,CHL,CHN,COL,CRI,CZE,DEU,DNK,DOM,ECU,ESP,EST,FIN,FRA,GBR,GRC,GTM,HUN,IND,IRL,ISR,ITA,JAM,LTU,LUX,MEX,MLT,NLD,NZL,PAN,PER,PHL,POL,PRT,SVK,THA,USA
sSSP1,2082,16.3399190694,16.1296371104,30.899908,16.9444671999,19.1396975425,41.021191,25.543365,36.228214,19.0051393735,38.106625,17.2850177126,16.0822774677,17.4859522285,15.809426726,43.422913,16.1553918339,18.2437345068,18.6140725314,17.0326083273,16.5268225826,21.784979,20.81613,20.4693639699,16.6295282857,21.263805,19.548985,27.612226,20.354639,35.306114,15.0588722823,16.8222644893,20.3100247682,16.1284655792,16.3755252021,19.664791,26.670246,25.547916,18.4229157658,19.2110864848,19.5148715048,26.368883,17.3707824669,34.482635
sSSP1,2083,16.2750080269,16.0720844229,30.771914,16.8520231818,18.971553606,40.598415,25.544538,35.773743,18.8218374444,37.756535,17.1797313785,16.0270874972,17.3542636697,15.775242099,43.288681,16.1134750711,18.0693282585,18.4236074045,16.9303964571,16.4516294559,21.559864,20.580133,20.2366342302,16.554009694,20.975203,19.422819,27.371609,20.074095,34.647194,15.0547152415,16.725246679,20.0793363085,16.0696828574,16.3101702181,19.404566,26.144182,25.124746,18.2751538935,18.9998828643,19.2934623635,26.282217,17.2709226419,34.379631
sSSP1,2084,16.213241535,16.0174639265,30.643232,16.7639741448,18.8102392465,40.171028,25.546228,35.315102,18.646924636,37.402958,17.0792963032,15.9747119001,17.2295510602,15.742501196,43.153656,16.0730790175,17.9042993311,18.2431799745,16.8333244194,16.3801394487,21.333418,20.342947,20.0138074942,16.4819909235,20.681017,19.296009,27.129353,19.792076,33.98074,15.0508517342,16.6333941209,19.8586698671,16.0139621771,16.247920429,19.142317,25.613138,24.697231,18.1337706681,18.7992719898,19.0829111189,26.196135,17.1752690166,34.277016
sSSP1,2085,16.1544672593,15.9656262321,30.513969,16.6801111422,18.6554770642,39.739128,25.548538,34.852379,18.4800170059,37.045967,16.983488956,15.9250071593,17.1114448623,15.7111430439,43.017929,16.034148503,17.7481435331,18.0722612449,16.7411337524,16.3121701891,21.105705,20.104658,19.8004623741,16.4133097791,20.381285,19.168652,26.88554,19.508667,33.306763,15.0472610337,16.5464318156,19.6475900479,15.9611440339,16.1886282986,18.878117,25.077122,24.265442,17.9984907335,18.6087225906,18.8826852999,26.110746,17.0836444216,34.174885
sSSP1,2086,16.0985402447,15.9164295616,30.389967,16.6002351614,18.5070009262,39.304585,25.552279,34.389793,18.3207481838,36.690628,16.8920961061,15.8778370764,16.999595114,15.6811092448,42.884621,15.9966303587,17.600383782,17.9103500982,16.653578991,16.2475482872,20.879337,19.869614,19.5961954127,16.3478115825,20.091909,19.042006,26.641979,19.227083,32.634727,15.0439238768,16.4640994048,19.4456803703,15.9110772323,16.1321533003,18.616573,24.54274,23.838821,17.8690506201,18.4277300418,18.6922785481,26.030867,16.9958791498,34.073776
sSSP1,2087,16.0453225585,15.8697393603,30.286831,16.5241566509,18.3645555096,38.863438,25.5753,33.935207,18.1687685667,36.342354,16.8049143475,15.8330723984,16.893670392,15.6523438672,42.763977,15.960473345,17.4605686465,17.7569718259,16.5704270138,16.1861088918,20.672421,19.668791,19.4006203207,16.2853488235,19.810381,18.935362,26.407713,18.977695,31.970837,15.0408223604,16.3861503919,19.2525424469,15.8636184525,16.0783615844,18.37442,24.011858,23.421902,17.7451982322,18.2558150271,18.5112093368,25.98251,16.9118106427,33.986702
sSSP1,2088,15.9946829501,15.8254279287,30.183363,16.4516950712,18.2278958618,38.417583,25.599085,33.476467,18.0237445521,35.990829,16.7217496464,15.7905904633,16.7933568293,15.6247933416,42.642796,15.9256280811,17.3282709675,17.6116767373,16.4914564222,16.1276952705,20.464354,19.467058,19.2133672456,16.2257808283,19.523775,18.828249,26.17194,18.727085,31.299837,15.0379398458,16.3123514036,19.0677951981,15.8186318404,16.0271256609,18.13047,23.476097,23.000956,17.6266923564,18.0925222703,18.3390197533,25.935051,16.8312831886,33.900223
sSSP1,2089,15.9464965269,15.7833740734,30.079563,16.3826784659,18.0967869797,37.96701,25.623663,33.013557,17.885357805,35.636032,16.6424169098,15.7502748644,16.6983571855,15.598406361,42.521088,15.8920469776,17.2030865532,17.4740388407,16.4164569508,16.0721584097,20.255121,19.264408,19.0340820732,16.1689734426,19.232058,18.72069,25.934656,18.475252,30.621658,15.0352608688,16.2424814917,18.8910740999,15.7759886189,15.9783240969,17.884741,22.935368,22.575954,17.5133021923,17.937419329,18.175274341,25.888515,16.7541476347,33.814342
sSSP1,2090,15.900644447,15.7434627755,29.97547,16.3169430536,17.9710034055,37.511745,25.649075,32.546513,17.7533045598,35.277966,16.5667395728,15.7120151308,16.6083899659,15.5731337853,42.398876,15.8596841718,17.0846329438,17.3436545948,16.3452289075,16.0193566343,20.04476,19.060883,18.862425757,16.114798729,18.935232,18.612711,25.695871,18.2222,29.936281,15.0327710576,16.176331471,18.7220304645,15.7355667186,15.9318412294,17.63726,22.389635,22.146889,17.4048069026,17.7900954496,18.019558998,25.842943,16.6802611106,33.729099
sSSP1,2091,15.8570136253,15.7055848762,29.873932,16.2543328396,17.8503288386,37.057808,25.675875,32.077034,17.6272949531,34.921696,16.4945492063,15.6757064251,16.5231885874,15.5489285497,42.27837,15.8284954647,16.9725482432,17.220141725,16.277582642,15.9691552465,19.835241,18.859058,18.6980736777,16.0631346795,18.646854,18.505009,25.456652,17.969801,29.247641,15.0304570548,16.1137032938,18.5603307527,15.6972504292,15.8875668908,17.390486,21.84704,21.719572,17.3009951834,17.6501604798,17.87147993,25.801929,16.6094867637,33.644939
sSSP1,2092,15.8154964552,15.6696367779,29.78166,16.1946992455,17.7345557642,36.607262,25.713455,31.60734,17.5070523877,34.572369,16.4256851419,15.641249256,16.4425005889,15.525745577,42.16605,15.7984382608,16.8664900137,17.1031381033,16.2133380409,15.9214261823,19.63884,18.675289,18.5407150288,16.0138649403,18.364725,18.40596,25.221323,17.732847,28.557442,15.0283064465,16.0544094561,18.4056559153,15.6609300675,15.8453961476,17.152,21.311348,21.29615,17.2016648523,17.5172438346,17.7306626543,25.782951,16.5416935061,33.570625
sSSP1,2093,15.775990543,15.6355201613,29.689251,16.1379007566,17.6234850963,36.151989,25.751991,31.133291,17.3923129252,34.219929,16.3599941141,15.6085492058,16.3660868825,15.5035416939,42.053364,15.7694715102,16.7661342293,16.9923006859,16.1523240479,15.8760476842,19.441389,18.490757,18.3900522294,15.9668785497,18.07785,18.306551,24.984529,17.494778,27.860142,15.0263076952,15.998272437,18.2577007642,15.626501664,15.8052290525,16.911812,20.770767,20.86879,17.1066224549,17.3909935157,17.5967510529,25.765078,16.476755771,33.497036
sSSP1,2094,15.7383984554,15.6031417162,29.596771,16.0838025861,17.5169258352,35.692039,25.791565,30.654938,17.2828247069,33.864403,16.2973299195,15.5775166714,16.2937210459,15.4822755503,41.940369,15.7415556518,16.671174286,16.8873045078,16.0943782083,15.8329039914,19.242933,18.305525,18.2458003607,15.9220696887,17.786243,18.206865,24.746315,17.25565,27.155746,15.024450078,15.9451241666,18.1161733694,15.5938666651,15.7669704064,16.670006,20.225294,20.437466,17.0156828877,17.271075179,17.4694064718,25.748392,16.4145532809,33.424248
sSSP1,2095,15.7026274789,15.5724128862,29.504185,16.0322763552,17.414694739,35.227337,25.832159,30.172247,17.1783474007,33.505745,16.2375530912,15.5480666191,16.2251886509,15.4619075426,41.827026,15.7146525602,16.5813200649,16.7878417302,16.0393462369,15.7918850439,19.043442,18.119543,18.1076866281,15.8793374422,17.48984,18.106865,24.506641,17.015413,26.44416,15.0227236294,15.8948055231,17.980794484,15.5629316507,15.7305295338,16.426537,19.674845,20.002134,16.9286690382,17.157171249,17.3483068645,25.73288,16.3549708244,33.35223
sSSP1,2096,15.6685893917,15.543249627,29.415249,15.9831997886,17.3166160086,34.76461,25.87402,29.689621,17.0786516739,33.149883,16.1805305888,15.5201183513,16.1602866284,15.4423997398,41.715683,15.6887254929,16.4962970461,16.6936207373,15.9870816067,15.7528862021,18.844725,17.934996,17.9754498444,15.838585572,17.203049,18.006811,24.26672,16.775846,25.728979,15.0211190873,15.8471658567,17.8512969923,15.5336080672,15.6958200673,16.183817,19.127625,19.569233,16.8454114393,17.048980078,17.2331459777,25.721481,16.297898043,33.281387
sSSP1,2097,15.6362002456,15.5155721758,29.338371,15.9364564242,17.2225209857,34.307205,25.921537,29.214468,16.9835186895,32.802898,16.1261355015,15.4935952855,16.0988226661,15.4237158125,41.613018,15.6637390404,16.4158454698,16.6043652822,15.9374451589,15.7158079795,18.657242,17.764769,17.8488399367,15.7997222997,16.923635,17.909859,24.031595,16.54994,25.011366,15.0196278438,15.8020625378,17.7274253834,15.5058119739,15.6627597429,15.948704,18.587442,19.141018,16.7657479395,16.9462151473,17.1236325768,25.727955,16.2432292266,33.220547
sSSP1,2098,15.6053801594,15.4893048338,29.261564,15.8919353365,17.1322478622,33.845028,25.970175,28.734892,16.8927396258,32.452934,16.0742467664,15.4684247446,16.0406146396,15.4058209661,41.510151,15.639659078,16.3397195427,16.5198136761,15.8903047327,15.6805557894,18.468803,17.593887,17.7276174727,15.7626601006,16.639755,17.812637,23.79505,16.323017,24.286655,15.0182418988,15.7593605308,17.6089352467,15.4794638025,15.6312702054,15.71199,18.042374,18.708927,16.6895233873,16.8486043082,17.0194897092,25.735718,16.1908631176,33.160568
sSSP1,2099,15.5760531216,15.4643757589,29.184816,15.8495308741,17.0456414023,33.378082,26.019953,28.250906,16.8061152184,32.099987,16.024748899,15.4445377576,15.9854900718,15.388681875,41.407063,15.6164527189,16.2676866872,16.4397180216,15.8455348129,15.6470397029,18.279394,17.422375,17.6115532085,15.7273155059,16.351437,17.715153,23.557072,16.095066,23.554729,15.016953817,15.7189319891,17.4955927898,15.4544881295,15.6012768224,15.473689,17.492378,18.272896,16.6165893287,16.7558890614,16.9204540043,25.744801,16.1407027236,33.101448
sSSP1,2100,15.5481468028,15.4407167691,29.108177,15.809142408,16.9625526755,32.906342,26.070906,27.762533,16.7234553225,31.744032,15.9775317355,15.4218688705,15.9332856224,15.3722666215,41.303799,15.5940882693,16.1995268305,16.3638434858,15.8030161961,15.6151742204,18.089048,17.250233,17.500427655,15.6936089154,16.058643,17.617447,23.317678,15.866111,22.815573,15.0157566881,15.6806558729,17.3871743771,15.4308134603,15.5727085075,15.233821,16.937387,17.832891,16.5468037184,16.6678238725,16.8262750068,25.755234,16.0926551376,33.043228
sSSP2,2011,26.06949,28.344276,36.114277,25.271547,55.669872,59.165936,28.775845,57.977581,48.099998,55.257946,46.200073,26.492607,28.558334,23.286963,51.824162,27.926067,33.589996,35.516895,25.776808,28.123638,35.417038,34.650352,57.40493,27.339243,37.887066,31.4883,38.294308,32.40033,61.888485,17.07443,29.152929,57.018974,27.775187,27.253164,33.452038,52.981213,48.054043,43.852051,36.761421,38.239464,27.032923,42.881531,40.482773
sSSP2,2012,26.804142,27.981678,36.133041,25.820679,55.478237,58.428276,27.402292,57.927517,48.392357,55.552937,46.304543,26.692392,28.864126,23.017345,52.101089,27.248909,32.722778,35.722443,25.99515,28.707575,35.161285,33.415047,57.307644,27.59358,38.104156,30.064409,38.773685,32.208004,62.571102,16.626953,27.915693,57.001144,27.929724,27.209816,33.245033,53.209393,47.563946,44.717915,36.695339,37.945313,27.269939,41.604019,40.247719
sSSP2,2013,26.807251,27.854189,36.286068,26.03499,55.412041,58.284271,27.306875,58.057129,48.158573,55.600407,46.553135,26.702871,28.76738,23.074125,52.073502,27.199047,32.812382,35.556408,25.971859,28.635704,35.120014,33.239624,57.439632,27.64212,38.324707,29.958527,38.915478,32.223953,62.748566,16.604731,27.820358,56.97966,27.956018,27.211567,33.361534,53.271809,47.702217,44.754219,36.787724,37.62431,27.414579,41.523861,40.389378
